CustomerID,Recency,Frequency,Monetary
12349,0.5119891928402567,0.3658788583236472,0.5125258148513963
12357,0.40949003714961163,0.4764303241637608,0.6619376851934992
12364,0.6713947990543736,0.38693013044039776,0.49411870342102904
12380,0.4858156028368794,0.4553790520470101,0.5634371913441681
12388,0.5427220533603512,0.41573033707865165,0.561192421657538
12391,0.4858156028368794,0.4256748030479142,0.4000179581574931
12395,0.502870651806822,0.5102673382409918,0.6077938403519799
12397,0.39969604863221886,0.5026475526281803,0.6022268115291372
12406,0.478047956771361,0.45163373369495025,0.6068959324773279
12415,0.46335697399527187,0.7145809117912953,0.9382239382239383
12428,0.4564336372847011,0.5921477463515433,0.6632845470054773
12429,0.6290104694360014,0.4207671445176288,0.6197360150848523
12431,0.39969604863221886,0.5468164794007491,0.683667055760079
12438,0.5543735224586288,0.4476301175255069,0.580766813324953
12444,0.4858156028368794,0.5052305308020146,0.6079734219269104
12449,0.478047956771361,0.5052305308020146,0.6113854718505882
12451,0.6111111111111112,0.6082913599380085,0.6942623686809735
12462,0.5119891928402567,0.3658788583236472,0.4858579509742301
12464,0.6111111111111112,0.3096990830427483,0.5200682409984736
12465,0.5216143194866598,0.3658788583236472,0.47131184340486676
12472,0.41472475515028706,0.5894356192690171,0.6486486486486487
12474,0.5216143194866598,0.6193981660854966,0.6679536679536681
12476,0.5427220533603512,0.552369882474493,0.6754063033132801
12477,0.478047956771361,0.5781996642128374,0.7203914878333484
12480,0.4373522458628841,0.46286968875113005,0.592170243333034
12481,0.478047956771361,0.5430711610486891,0.6454161802999012
12484,0.39969604863221886,0.5947307245253778,0.6055490706653498
12488,0.6290104694360014,0.3732403461190753,0.5303043907695071
12494,0.5427220533603512,0.3658788583236472,0.48334380892520434
12500,0.4706180344478217,0.3932584269662921,0.616503546736105
12517,0.4373522458628841,0.5854320030995738,0.5831911645865134
12523,0.502870651806822,0.4434973524473718,0.5408099129029362
12524,0.6290104694360014,0.48572904558956476,0.6149771033491964
12528,0.6290104694360014,0.404881828748547,0.5178234713118435
12536,0.3649105032083755,0.579749451117138,0.7563078028194309
12539,0.478047956771361,0.5642515820741314,0.6396695699021282
12540,0.502870651806822,0.648844117267209,0.7333213612283381
12553,0.648936170212766,0.5371303112488699,0.6212624584717609
12557,0.5317460317460317,0.32093503809892804,0.694531741043369
12562,0.648936170212766,0.48572904558956476,0.5956720840441772
12567,0.478047956771361,0.6235309311636317,0.685822034659244
12572,0.648936170212766,0.3932584269662921,0.4961838915327288
12578,0.4858156028368794,0.4434973524473718,0.5800484870252313
12597,0.502870651806822,0.5266692496448405,0.6126425428751011
12598,0.6290104694360014,0.4764303241637608,0.6024063931040676
12610,0.478047956771361,0.4348443755650265,0.5331776959683937
12619,0.5317460317460317,0.43923543846054497,0.6397593606895933
12620,0.5543735224586288,0.46286968875113005,0.5501481547993177
12626,0.4706180344478217,0.579749451117138,0.6761246296130018
12627,0.6111111111111112,0.5309311636316673,0.6238663913082518
12630,0.6290104694360014,0.35812992380214387,0.5277004579330161
12647,0.478047956771361,0.46286968875113005,0.5909131723085213
12656,0.5216143194866598,0.4434973524473718,0.5817545119870702
12664,0.648936170212766,0.2974299367170347,0.6177606177606179
12668,0.5950692333671057,0.5174996771277282,0.6411062225015715
12670,0.6111111111111112,0.4434973524473718,0.59692915506869
12678,0.36879432624113473,0.4886994704894743,0.7618748316422737
12681,0.5543735224586288,0.6835851737052822,0.7273951692556344
12684,0.6713947990543736,0.4104352318222911,0.5518541797611566
12685,0.4373522458628841,0.5078135089758491,0.5964802011313639
12689,0.4564336372847011,0.4104352318222911,0.5083056478405317
12700,0.6713947990543736,0.5642515820741314,0.6313190266678639
12704,0.6713947990543736,0.38693013044039776,0.5322797880937417
12705,0.5427220533603512,0.5881441301821,0.6456855526622969
12708,0.4314420803782506,0.5266692496448405,0.595582293256712
12709,0.5427220533603512,0.5309311636316673,0.6834874741851487
12712,0.4373522458628841,0.48275862068965514,0.6345514950166113
12714,0.6290104694360014,0.5781996642128374,0.6406572685642453
12721,0.420128335021952,0.5102673382409918,0.5801382778126964
12726,0.4373522458628841,0.4663567092858065,0.5787914160007184
12727,0.6111111111111112,0.5026475526281803,0.629164047768699
12731,0.4706180344478217,0.5722588144130182,0.7537038699829399
12753,0.478047956771361,0.5468164794007491,0.7843225285085751
12757,0.5427220533603512,0.579749451117138,0.6393104067522672
12762,0.6713947990543736,0.39919927676611133,0.54898087456227
12775,0.5216143194866598,0.4104352318222911,0.5401813773906797
12784,0.6290104694360014,0.3802143871884282,0.47750740773996597
12847,0.478047956771361,0.4256748030479142,0.4757115919906618
12856,0.6713947990543736,0.5840113651039649,0.5587680703959774
12865,0.4498480243161094,0.4207671445176288,0.5281494118703421
12867,0.4498480243161094,0.6713160273795686,0.634371913441681
12901,0.6111111111111112,0.4553790520470101,0.7550507317949179
12904,0.5119891928402567,0.404881828748547,0.4514680793750562
12906,0.5950692333671057,0.39919927676611133,0.5743916674149233
12910,0.4706180344478217,0.3802143871884282,0.5916314986082429
12919,0.648936170212766,0.38693013044039776,0.5224925922600342
12921,0.6290104694360014,0.6941753842180033,0.7487653766723534
12931,0.4858156028368794,0.404881828748547,0.8499595941456407
12933,0.46335697399527187,0.4591243703990701,0.452725150399569
12937,0.5427220533603512,0.4764303241637608,0.5312920894316243
12948,0.5317460317460317,0.4476301175255069,0.558139534883721
12949,0.4257007767646066,0.5371303112488699,0.6180299901230134
12951,0.648936170212766,0.4104352318222911,0.5296758552572507
12957,0.6290104694360014,0.5309311636316673,0.5998024602675766
12963,0.648936170212766,0.43923543846054497,0.5540989494477867
12970,0.6713947990543736,0.5243445692883895,0.4420400466912095
12989,0.648936170212766,0.41573033707865165,0.6953398581305559
13004,0.5950692333671057,0.6214645486245641,0.6485588578611835
13012,0.6290104694360014,0.4591243703990701,0.5678369399299632
13014,0.6111111111111112,0.4348443755650265,0.5609230492951424
13018,0.5317460317460317,0.6334753971328942,0.6702882284277634
13030,0.5950692333671057,0.4476301175255069,0.5053425518541799
13048,0.5543735224586288,0.48275862068965514,0.5453892430636617
13050,0.5543735224586288,0.6172026346377373,0.6546646314088176
13064,0.5803782505910166,0.3658788583236472,0.48873125617311675
13081,0.5950692333671057,0.7348572904558957,0.7817185956720841
