CustomerID,Recency,Frequency,Monetary
12353,0.10199257007767648,0.0,0.23803537757026133
12355,0.09388720027017905,0.14193465065220198,0.4101643171410614
12358,0.15383316447146234,0.14193465065220198,0.39956900422016706
12373,0.030732860520094496,0.08950019372336303,0.3425518541797612
12386,0.0032083755488011567,0.14193465065220198,0.4107030618658526
12401,0.03512326916582231,0.14193465065220198,0.31328005746610404
12402,0.024316109422492516,0.14193465065220198,0.3453353685911826
12414,0.09152313407632562,0.08950019372336303,0.36481996947113227
12436,0.22407970280310707,0.17900038744672606,0.3840351979886864
12441,0.0032083755488011567,0.14193465065220198,0.31812875998922513
12450,0.1298547787909491,0.14193465065220198,0.3567387985992637
12506,0.08020938872002703,0.17900038744672606,0.22465655023794562
12509,0.046099290780141855,0.0,0.23947203016970464
12527,0.04018912529550822,0.17900038744672606,0.32127143755050735
12547,0.048463356973995286,0.14193465065220198,0.37451737451737455
12548,0.13677811550151975,0.08950019372336303,0.3176798060518991
12551,0.00742992232353934,0.08950019372336303,0.29119152374966334
12561,0.035798716649780515,0.08950019372336303,0.28355930681512076
12565,0.04373522458628831,0.14193465065220198,0.34344976205441324
12592,0.09473150962512666,0.08950019372336303,0.3187572955014816
12593,0.1793313069908814,0.14193465065220198,0.35242884080093384
12604,0.262242485646741,0.17900038744672606,0.33617670826973156
12622,0.08020938872002703,0.17900038744672606,0.3692197180569274
12641,0.19875042215467742,0.14193465065220198,0.3260303492861633
12651,0.018743667679837928,0.0,0.23803537757026133
12665,0.023809523809523836,0.0,0.23947203016970464
12672,0.02127659574468077,0.17900038744672606,0.3924755320104158
12686,0.0010131712259371373,0.17900038744672606,0.3381521055939661
12690,0.10114826072272876,0.08950019372336303,0.3142677561282213
12718,0.2801418439716312,0.14193465065220198,0.32270809014995067
12732,0.12411347517730487,0.17900038744672606,0.3214510191254378
12733,0.07885849375211074,0.20780059408497997,0.33025051629702795
12734,0.009793988517392771,0.08950019372336303,0.34012750291820065
12738,0.0005065856129686797,0.14193465065220198,0.31157403250426513
12750,0.1806822019587977,0.17900038744672606,0.3580856604112419
12755,0.048463356973995286,0.14193465065220198,0.23722726048307446
12756,0.2478892266126309,0.0,0.2507856693903206
12791,0.0,0.0,0.44509293346502654
12798,0.13272543059777098,0.0,0.540720122115471
12817,0.04795677136102672,0.0,0.34668223040316065
12821,0.09388720027017905,0.0,0.18847086288946757
12823,0.18203309692671388,0.0,0.4680793750561193
12829,0.006079027355623046,0.0,0.20750650983209123
12833,0.15957446808510634,0.20780059408497997,0.3621262458471761
12837,0.1298547787909491,0.17900038744672606,0.3146269192780821
12871,0.25177304964539005,0.17900038744672606,0.3621262458471761
12875,0.005065856129685797,0.0,0.4902576995600252
12881,0.05150287065180681,0.17900038744672606,0.3529675855257251
12884,0.24400540357987155,0.14193465065220198,0.4608063212714376
12888,0.0643363728470111,0.0,0.39912005028284103
12891,0.1185410334346505,0.08950019372336303,0.48873125617311675
12897,0.036305302262749084,0.0,0.3624854089970369
12902,0.05842620736237758,0.08950019372336303,0.24916943521594692
12908,0.12698412698412698,0.0,0.5248271527341295
12956,0.03343465045592697,0.17900038744672606,0.27646583460536955
12968,0.20330969267139476,0.14193465065220198,0.38008440334021737
12974,0.10790273556231,0.14193465065220198,0.35530214599982046
12977,0.14724755150287072,0.14193465065220198,0.2766454161802999
12995,0.24974670719351577,0.08950019372336303,0.3692197180569274
13002,0.027017899358324993,0.14193465065220198,0.34120499236778307
